"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Jungle Hollow","dft","Near Mint","English","foil","","2025-02-12 11:20:40.577000","256","False","False","0.10"
"2","2","Jungle Hollow","fdn","Near Mint","English","","","2024-11-22 14:40:56.793000","263","False","False",""
"1","1","Jungle Shrine","fic","Near Mint","English","","","2025-05-16 12:21:41.457000","406","False","False",""
"1","1","Junk Jet","pip","Near Mint","English","","","2025-02-17 11:32:26.590000","387","False","False",""
"1","1","Junktown","pip","Near Mint","English","","","2025-02-12 10:27:06.050000","150","False","True",""
"1","1","Juri, Master of the Revue","mul","Near Mint","English","foil","","2024-11-22 13:12:16.163000","176","False","False",""
"1","1","Juri, Master of the Revue","mul","Near Mint","English","foil","","2024-11-24 19:39:48.927000","46","False","False",""
"1","1","Juri, Master of the Revue","eoc","Near Mint","English","","","2025-07-18 12:41:35.500000","119","False","False",""
"1","1","Jyoti, Moag Ancient","m3c","Near Mint","English","foil","","2024-11-24 19:39:48.927000","8","False","False",""
"1","1","K-9, Mark I","who","Near Mint","English","","","2024-11-22 15:16:16.183000","47","False","False",""
"1","1","Kabira Takedown // Kabira Plateau","znr","Near Mint","English","","","2024-11-22 15:24:24.040000","19","False","True",""
"2","2","Kaervek the Merciless","2x2","Near Mint","English","","","2024-11-22 15:05:20.140000","236","False","True",""
"1","1","Kaito, Cunning Infiltrator","fdn","Near Mint","English","foil","","2024-11-24 19:39:48.927000","44","False","False",""
"1","1","Kalakscion, Hunger Tyrant","dft","Near Mint","English","foil","","2025-02-12 11:20:40.577000","93","False","False","0.20"
"1","1","Kalastria Highborn","fdn","Near Mint","English","","","2024-11-24 18:24:36.417000","607","False","False",""
"1","1","Kalastria Highborn","fdn","Near Mint","English","","","2024-11-22 14:40:56.793000","607","False","False",""
"1","1","Kaldra Compleat","mh2","Near Mint","English","","","2025-06-14 09:23:35.367000","227","False","False",""
"1","1","Kamahl's Will","cmr","Near Mint","English","","","2024-11-22 15:17:03.653000","238","False","True",""
"1","1","Kambal, Consul of Allocation","kld","Near Mint","English","","","2024-11-22 15:16:48.233000","183","False","True",""
"1","1","Kambal, Profiteering Mayor","otj","Near Mint","English","","","2024-11-22 15:16:48.233000","211","False","True",""
"2","2","Kambal, Profiteering Mayor","otj","Near Mint","English","","","2024-11-22 15:05:20.140000","211","False","True",""
"7","7","Kapow!","spm","Near Mint","English","","","2025-09-23 09:54:41.323000","103","False","False","0.11"
"1","1","Kappa Cannoneer","eoc","Near Mint","English","","","2025-07-18 12:42:44.160000","74","False","False",""
"1","1","Kappa Cannoneer","mh3","Near Mint","English","","","2024-11-24 19:39:48.927000","270","False","False",""
"1","1","Kappa Cannoneer","nec","Near Mint","English","","","2024-11-22 20:34:38.470000","14","False","False",""
"1","1","Karakyk Guardian","tdm","Near Mint","English","","","2025-07-26 09:18:22.063000","312","False","False","0.23"
"1","1","Karakyk Guardian","tdm","Near Mint","English","","","2025-05-06 15:17:00.747000","312","False","False","0.14"
"1","1","Karametra's Acolyte","ths","Near Mint","English","foil","","2024-11-22 15:18:49.960000","160","False","True",""
"2","2","Karazikar, the Eye Tyrant","afc","Near Mint","English","foil","","2024-11-22 15:05:20.140000","49","False","True",""
"1","1","Kardur, Doomscourge","khm","Near Mint","English","","","2024-11-22 15:16:48.233000","216","False","True",""
"1","1","Kari Zev, Skyship Raider","lcc","Near Mint","English","","","2024-11-22 15:15:33.823000","227","False","False",""
"1","1","Karmic Justice","wot","Near Mint","English","","","2025-07-12 17:36:57.240000","7","False","False",""
"1","1","Karn, Scion of Urza","dom","Near Mint","English","","","2025-03-31 14:21:49.867000","1","False","True",""
"1","1","Karn, Scion of Urza","dom","Near Mint","English","","","2025-08-23 21:51:37.600000","1","False","False",""
"1","1","Karn, the Great Creator","war","Near Mint","English","","","2024-11-22 15:16:26.250000","1","False","True",""
"1","1","Karn's Bastion","eoc","Near Mint","English","","","2025-07-18 12:42:44.160000","163","False","False",""
"1","1","Karn's Bastion","sld","Near Mint","English","","","2024-11-28 10:06:16.223000","1751","False","False",""
"1","1","Karn's Bastion","moc","Near Mint","English","","","2024-11-22 15:19:01.127000","409","False","True",""
"1","1","Karn's Bastion","war","Near Mint","English","","","2024-11-22 15:16:26.250000","248","False","True",""
"1","1","Karplusan Forest","blc","Near Mint","English","","","2024-11-22 15:18:38.753000","314","False","True",""
"1","1","Karplusan Forest","drc","Near Mint","English","","","2025-02-07 23:57:06.363000","163","False","False",""
"1","1","Karplusan Forest","eoc","Near Mint","English","","","2025-07-18 12:41:35.500000","164","False","False",""
"1","1","Karplusan Forest","blc","Near Mint","English","","","2024-11-22 15:16:07.337000","314","False","False",""
"1","1","Karvanista, Loyal Lupari // Lupari Shield","who","Near Mint","English","","","2024-11-22 15:20:39.097000","106","False","False",""
"1","1","Kate Stewart","who","Near Mint","English","","","2024-11-22 15:20:30.043000","139","False","False",""
"2","2","Katsumasa, the Animator","nec","Near Mint","English","","","2024-11-22 20:34:38.470000","15","False","False",""
"4","4","Kav Landseeker","eoe","Near Mint","English","","","2025-07-30 21:33:35.050000","138","False","False","0.07"
"1","1","Kavaron Skywarden","eoe","Near Mint","English","","","2025-07-26 09:56:55.443000","140","False","False","0.10"
"5","5","Kavaron Skywarden","eoe","Near Mint","English","","","2025-07-30 21:33:35.050000","140","False","False","0.09"
"1","1","Kavaron Turbodrone","eoe","Near Mint","English","","","2025-07-26 09:56:55.443000","141","False","False","0.09"
"2","2","Kavaron Turbodrone","eoe","Near Mint","English","","","2025-07-30 21:33:35.050000","141","False","False","0.07"
"2","2","Kaya's Ghostform","war","Near Mint","English","","","2024-11-22 15:05:20.140000","94","False","True",""
"1","1","Kazandu Stomper","znr","Near Mint","English","","","2024-11-24 19:39:48.927000","191","False","False",""
"2","2","Kazuul, Tyrant of the Cliffs","scd","Near Mint","English","","","2024-11-22 15:05:20.140000","148","False","True",""
"1","1","Kazuul, Tyrant of the Cliffs","mkc","Near Mint","German","","","2024-11-22 15:16:12.420000","157","False","False",""
"1","1","Kediss, Emberclaw Familiar","cmr","Near Mint","English","","","2024-12-24 20:35:27.013000","188","False","False",""
"1","1","Keen Duelist","c21","Near Mint","English","","","2024-11-22 15:20:33.160000","42","False","False",""
"1","1","Keen Duelist","sld","Near Mint","English","","","2025-03-31 14:21:49.867000","828","False","True",""
"1","1","Keeper of the Accord","moc","Near Mint","English","","","2024-11-22 15:19:01.127000","191","False","True",""
"1","1","Keeper of the Accord","mkc","Near Mint","German","","","2024-11-22 15:16:12.420000","70","False","False",""
"1","1","Kefka, Dancing Mad","fic","Near Mint","English","","","2025-05-16 12:21:33.833000","84","False","False",""
"1","1","Kefnet the Mindful","dsc","Near Mint","English","","","2024-11-22 15:17:31.903000","118","False","False",""
"1","1","Keldon Raider","m20","Near Mint","English","","","2024-11-24 19:39:48.927000","146","False","False",""
"1","1","Kellan, Inquisitive Prodigy // Tail the Suspect","mkm","Near Mint","English","foil","","2025-09-19 09:34:34.773000","334","False","False","0.55"
"1","1","Kemba's Banner","onc","Near Mint","English","","","2025-06-20 12:18:24.577000","7","False","False",""
"1","1","Kenrith's Transformation","eld","Near Mint","English","","","2024-11-22 15:18:49.960000","164","False","True",""
"1","1","Kenrith's Transformation","eld","Near Mint","English","","","2024-11-22 15:17:03.653000","395","False","True",""
"1","1","Kenrith's Transformation","afc","Near Mint","English","","","2024-11-22 15:16:26.250000","162","False","True",""
"1","1","Kerblam! Warehouse","who","Near Mint","English","","","2024-11-22 15:20:39.097000","586","False","False",""
"1","1","Keruga, the Macrosage","mul","Near Mint","English","foil","","2025-01-15 16:51:16.420000","48","False","False",""
"1","1","Kessig Wolf Run","ncc","Near Mint","English","","","2025-01-03 20:35:07.417000","411","False","False",""
"1","1","Key to the City","fic","Near Mint","English","","","2025-05-16 12:21:33.833000","348","False","False",""
"2","2","Key to the City","kld","Near Mint","English","","","2024-11-22 15:05:20.140000","220","False","True",""
"1","1","Keys to the House","dsk","Near Mint","English","","","2024-11-24 19:39:48.927000","251","False","False",""
"1","1","Khalni Ambush // Khalni Territory","znr","Near Mint","English","","","2024-11-22 15:17:03.653000","192","False","True",""
"1","1","Khalni Heart Expedition","e01","Near Mint","English","","","2024-11-22 15:17:03.653000","67","False","True",""
"2","2","Khalni Heart Expedition","e01","Near Mint","English","","","2024-11-22 15:05:20.140000","67","False","True",""
"1","1","Khenra Spellspear // Gitaxian Spellstalker","mom","Near Mint","English","foil","","2025-01-15 16:42:25.413000","151","False","False",""
"1","1","Kher Keep","mkc","Near Mint","German","","","2024-11-22 15:16:12.420000","270","False","False",""
"1","1","Kheru Spellsnatcher","dsc","Near Mint","English","","","2024-11-22 15:17:31.903000","119","False","False",""
"1","1","Kianne, Corrupted Memory","dsc","Near Mint","English","foil","","2024-11-22 15:17:31.903000","2","False","False",""
"1","1","Kibo, Uktabi Prince","j22","Near Mint","English","foil","","2025-03-28 19:25:49.490000","835","False","False",""
"1","1","Kickoff Celebrations","dft","Near Mint","English","foil","","2025-02-12 11:20:40.577000","135","False","False","0.13"
"1","1","Killing Glare","j25","Near Mint","English","","","2024-11-24 19:39:48.927000","120","False","False",""
"1","1","Kiln Fiend","j25","Near Mint","English","","","2024-11-24 19:39:48.927000","139","False","False",""
"1","1","Kilo, Apogee Mind","eoc","Near Mint","English","","","2025-07-18 12:42:44.160000","3","False","False",""
"1","1","Kimahri, Valiant Guardian","fic","Near Mint","English","","","2025-05-16 12:21:48.280000","85","False","False",""
"1","1","Kindled Fury","hou","Near Mint","English","","","2024-11-24 19:39:48.927000","101","False","False",""
"1","1","Kindred Discovery","clb","Near Mint","English","","","2024-11-22 15:18:44.773000","81","False","True",""
"1","1","King Narfi's Betrayal","lcc","Near Mint","English","","","2024-11-22 15:15:33.823000","272","False","False",""
"1","1","King of the Pride","mh1","Near Mint","English","","","2024-11-24 19:39:48.927000","16","False","False",""
"1","1","Kin-Tree Nurturer","tdm","Near Mint","English","","","2025-07-26 09:18:22.063000","83","False","False","0.03"
"1","1","Kin-Tree Nurturer","tdm","Near Mint","English","","","2025-05-06 15:17:00.747000","83","False","False","0.07"
"1","1","Kin-Tree Severance","tdm","Near Mint","English","","","2025-05-06 15:17:00.747000","200","False","False","0.23"
"1","1","Kin-Tree Severance","tdm","Near Mint","English","","","2025-07-26 09:18:22.063000","200","False","False","0.12"
"1","1","Kira, Great Glass-Spinner","jmp","Near Mint","English","","","2025-07-30 07:01:59.123000","154","False","False",""
"1","1","Kishla Trawlers","tdm","Near Mint","English","","","2025-05-06 15:17:00.747000","50","False","False","0.12"
"1","1","Kishla Trawlers","tdm","Near Mint","English","","","2025-07-26 09:18:22.063000","50","False","False","0.07"
"2","2","Kjeldoran Escort","all","Near Mint","English","","","2024-11-22 15:05:20.140000","7a","False","True",""
"1","1","Kjeldoran Warrior","ice","Near Mint","English","","","2024-11-22 15:18:30.103000","41","False","True",""
"1","1","Kneel Before My Legions","dsc","Near Mint","English","","","2024-11-22 15:17:31.903000","339","False","False",""
"1","1","Knife","mkm","Near Mint","English","foil","","2025-09-19 09:34:34.773000","134","False","False","0.11"
"4","4","Knight Luminary","eoe","Near Mint","English","","","2025-07-30 21:33:35.050000","23","False","False","0.08"
"1","1","Knight of Grace","fdn","Near Mint","English","","","2024-11-22 14:40:56.793000","576","False","False",""
"1","1","Knight of Grace","fdn","Near Mint","English","","","2024-11-24 18:24:36.417000","576","False","False",""
"1","1","Knight of Malice","fdn","Near Mint","English","","","2024-11-22 14:40:56.793000","608","False","False",""
"1","1","Knight of Malice","fdn","Near Mint","English","","","2024-11-24 18:24:36.417000","608","False","False",""
"1","1","Knight of the White Orchid","c21","Near Mint","English","","","2024-11-22 15:20:33.160000","95","False","False",""
"1","1","Knight of the White Orchid","ddg","Near Mint","English","","","2024-11-22 15:24:24.040000","6","False","True",""
"1","1","Knight Paladin","40k","Near Mint","English","","","2024-11-22 15:16:41.393000","160","False","False",""
"1","1","Knockout Maneuver","tdm","Near Mint","English","","","2025-07-26 09:18:22.063000","147","False","False","0.09"
"1","1","Knollspine Dragon","ltc","Near Mint","English","","","2024-11-22 15:19:33.827000","224","False","False",""
"1","1","Kodama of the East Tree","blc","Near Mint","English","","","2024-11-22 15:16:07.337000","227","False","False",""
"2","2","Kodama of the East Tree","cmr","Near Mint","English","","","2024-11-22 15:05:20.140000","239","False","True",""
"1","1","Kodama's Reach","nec","Near Mint","English","","","2024-11-22 15:18:44.773000","120","False","True",""
"1","1","Kodama's Reach","cmd","Near Mint","English","","","2024-11-22 15:17:03.653000","163","False","True",""
"1","1","Kodama's Reach","c15","Near Mint","English","","","2024-11-22 15:18:49.960000","188","False","True",""
"1","1","Kogla, the Titan Ape","iko","Near Mint","English","","","2024-11-22 15:17:03.653000","162","False","True",""
"2","2","Kokusho, the Evening Star","ima","Near Mint","English","","","2024-11-22 15:05:20.140000","95","False","True",""
"1","1","Kolodin, Triumph Caster","dft","Near Mint","English","","","2025-02-25 20:21:02.900000","364","False","False","0.12"
"1","1","Kolodin, Triumph Caster","dft","Near Mint","English","foil","","2025-02-12 11:20:40.577000","210","False","False","0.43"
"1","1","Koma, Cosmos Serpent","khm","Near Mint","English","","","2024-11-22 15:18:44.773000","221","False","True",""
